t [s];f_ist [g/min];F_soll [g/min];m [g];mp [g];tp [s]
0,00;0,00;45,00;0,00;500,00;600,00
0,66;5,88;45,00;0,03;500,00;600,00
1,69;5,15;45,00;0,13;500,00;600,00
2,70;4,58;45,00;0,21;500,00;600,00
3,70;4,12;45,00;0,28;500,00;600,00
4,68;3,74;45,00;0,35;500,00;600,00
5,64;3,44;45,00;0,40;500,00;600,00
6,67;3,15;45,00;0,46;500,00;600,00
7,67;3,10;45,00;0,51;500,00;600,00
8,69;17,29;45,00;0,69;500,00;600,00
9,69;26,19;45,00;1,05;500,00;600,00
10,71;28,75;50,75;1,51;500,00;600,00
11,68;31,49;50,75;2,00;500,00;600,00
12,66;36,14;50,75;2,55;500,00;600,00
13,71;38,99;50,75;3,21;500,00;600,00
14,70;40,38;50,75;3,86;500,00;600,00
15,68;41,52;50,75;4,53;500,00;600,00
16,70;42,83;50,75;5,25;500,00;600,00
17,68;44,01;50,75;5,96;500,00;600,00
18,68;45,06;50,75;6,70;500,00;600,00
19,69;45,92;50,75;7,47;500,00;600,00
20,71;46,76;50,93;8,25;500,00;600,00
21,68;47,46;50,93;9,02;500,00;600,00
22,70;48,01;50,93;9,83;500,00;600,00
23,70;48,51;50,93;10,63;500,00;600,00
24,70;48,94;50,93;11,45;500,00;600,00
25,71;49,36;50,93;12,27;500,00;600,00
26,69;49,73;50,93;13,08;500,00;600,00
27,69;51,59;50,93;13,93;500,00;600,00
28,69;94,03;50,93;15,14;500,00;600,00
29,69;106,31;50,93;16,81;500,00;600,00
30,70;98,79;50,93;18,54;500,00;600,00
31,69;63,56;50,69;19,88;500,00;600,00
32,67;36,80;50,69;20,70;500,00;600,00
33,70;29,01;50,69;21,26;500,00;600,00
34,70;27,24;50,69;21,73;500,00;600,00
35,71;27,10;50,69;22,19;500,00;600,00
36,67;28,75;50,69;22,64;500,00;600,00
37,71;31,86;50,69;23,16;500,00;600,00
38,71;35,05;50,69;23,72;500,00;600,00
39,70;38,00;50,69;24,32;500,00;600,00
40,68;40,29;50,69;24,96;500,00;600,00
41,69;42,01;50,98;25,66;500,00;600,00
42,70;43,36;50,98;26,37;500,00;600,00
43,72;44,41;50,98;27,11;500,00;600,00
44,68;45,32;50,98;27,83;500,00;600,00
45,67;46,09;50,98;28,59;500,00;600,00
46,72;46,77;50,98;29,40;500,00;600,00
47,69;47,30;50,98;30,16;500,00;600,00
48,70;47,75;50,98;30,96;500,00;600,00
49,68;48,11;50,98;31,75;500,00;600,00
50,69;48,43;50,98;32,56;500,00;600,00
51,72;48,68;51,06;33,39;500,00;600,00
52,69;48,98;51,06;34,18;500,00;600,00
53,69;49,16;51,06;35,00;500,00;600,00
54,70;49,33;51,06;35,83;500,00;600,00
55,69;49,54;51,06;36,65;500,00;600,00
56,71;49,70;51,06;37,48;500,00;600,00
57,68;49,85;51,06;38,29;500,00;600,00
58,70;49,99;51,06;39,14;500,00;600,00
59,69;50,06;51,06;39,97;500,00;600,00
60,70;50,16;51,06;40,81;500,00;600,00
61,69;50,26;51,06;41,64;500,00;600,00
62,72;50,36;51,09;42,50;500,00;600,00
63,67;50,48;51,09;43,30;500,00;600,00
64,70;50,55;51,09;44,16;500,00;600,00
65,68;50,61;51,09;44,99;500,00;600,00
66,70;50,66;51,09;45,85;500,00;600,00
67,71;50,69;51,09;46,71;500,00;600,00
68,69;50,71;51,09;47,53;500,00;600,00
69,66;50,75;51,09;48,35;500,00;600,00
